idx,population,city,country,latitude,longitude
1938,207510,Des Moines,USA,41.5739,-93.6167
1939,207421,Raichur,India,16.2,77.366667
1940,207317,Kamoke,Pakistan,31.978648,74.218949
1941,207314,Tsukuba,Japan,36.225833,140.105
1942,207178,Rennes,France,48.117266,-1.677793
1943,207036,Rio Grande,Brazil,-32.031769,-52.102053
1944,206990,Belaya Tserkov,Ukraine,49.798889,30.115278
1945,206973,Cachoeiro de Itapemirim,Brazil,-20.835685,-41.186579
1946,206946,El Tigre,Venezuela,8.882,-64.232974
1947,206923,Kharagpur,India,22.330239,87.323653
1948,206818,Numazu,Japan,35.096932,138.879132
1949,206610,Tuluá,Colombia,4.064711,-76.20206
1950,206500,Jalalabad,Afghanistan,34.434167,70.447778
1951,206490,Pakdasht,Iran,35.466891,51.686062
1952,206440,Chiniot,Pakistan,31.72,72.9789
1953,206250,Chachoengsao,Thailand,13.690419,101.07796
1954,206175,Jōetsu,Japan,37.156505,138.253106
1955,206081,Buenavista,Mexico,19.432608,-99.133208
1956,206070,Kimberley,South Africa,-28.741944,24.771944
1957,206023,Prokopyevsk,Russia,53.883333,86.716667
1958,205933,Acarigua,Venezuela,9.559722,-69.201944
1959,205683,Alvorada,Brazil,-29.934912,-51.027463
1960,205567,Taiping,Malaysia,4.851932,100.741634
1961,205557,Hobart,Australia,-42.881903,147.323815
1962,205456,Chai Nat,Thailand,15.125242,100.142317
1963,205276,La Serena,Chile,-29.906301,-71.250204
1964,205183,Carora,Venezuela,10.181438,-70.073769
1965,205112,Chaiyaphum,Thailand,15.806817,102.031503
1966,205100,Debrecen,Hungary,47.531605,21.627312
1967,205062,Pskov,Russia,57.816699,28.334473
1968,205000,Ajman,United Arab Emirates,25.3995,55.4796
1969,205000,Loburo,Nigeria,"6,798","3,431"
1970,204949,Biratnagar,Nepal,26.4542,87.2797
1971,204933,Modesto,USA,37.6609,-120.9891
1972,204895,Cà Mau,Vietnam,8.96241,105.125896
1973,204880,Erfurt,Germany,50.9778285,11.0296459
1974,204870,Padua,Italy,45.406435,11.876761
1975,204853,Kumagaya,Japan,36.134758,139.386448
1976,204690,Karshi,Uzbekistan,38.866667,65.8
1977,204667,Criciúma,Brazil,-28.686597,-49.382312
1978,204661,Biskra,Algeria,34.85,5.733333
1979,204635,REYKJAVIK,Iceland,64.133333,-21.933333
1980,204486,Cabo Frio,Brazil,-22.835703,-42.029061
1981,204477,Oradea,Romania,47.072222,21.921111
1982,204412,Mỹ Tho,Vietnam,10.376528,106.343889
1983,204408,Fayetteville,USA,35.0851,-78.9803
1984,204336,Panvel,India,18.989401,73.117516
1985,204268,Mainz,Germany,49.9999952,8.2710237
1986,204240,Isesaki,Japan,36.326681,139.193825
1987,204000,WELLINGTON,New Zealand,-41.28646,174.776236
1988,203874,Butembo,Democratic Republic of the Congo,0.12,29.3
1989,203813,Kuala Terengganu,Malaysia,5.329624,103.137014
1990,203731,Hạ Long,Vietnam,21.062346,107.491349
1991,203600,Puli Khumri,Afghanistan,35.95,68.7
1992,203469,Toamasina,Madagascar,-18.15,49.416667
1993,203446,Tacoma,USA,47.2522,-122.4598
1994,203431,Rostock,Germany,54.14736345,12.1090155999
1995,203428,Vantaa,Finland,60.293366,25.037733
1996,203342,Puerto Vallarta,Mexico,20.632896,-105.212958
1997,203142,Nong Bua Lam Phu,Thailand,17.221825,102.426037
1998,203116,Deoghar,India,24.48,86.7
1999,203111,Lobito,Angola,-12.39,13.56
2000,203003,Fontana,USA,34.1088,-117.4627
2001,202938,Oviedo,Spain,43.361915,-5.849389
2002,202826,Ongole,India,15.505723,80.049922
2003,202824,Columbus,USA,32.5102,-84.8749
2004,202735,Adıyaman,Turkey,37.764751,38.278561
2005,202714,al-Jinaina,Sudan,13.45,22.45
2006,202672,Tapachula,Mexico,14.908798,-92.261808
2007,202370,Aberdeen,United Kingdom,57.149717,-2.094278
2008,202360,Kabwe,Zambia,-14.428506,28.451357
2009,202325,Bayamón,Puerto Rico,18.369196,-66.165967
2010,202221,Rio Verde,Brazil,-17.835909,-50.958856
2011,202033,Taranto,Italy,40.464361,17.24703
2012,202014,Falloujah,Iraq,33.35,43.783333
2013,202009,Chapecó,Brazil,-27.101472,-52.627623
2014,202000,Iwo,Nigeria,"7,625","4,181"
2015,202000,Gusau,Nigeria,"12,173","6,679"
2016,201912,Abha,Saudi-Arabia,18.216944,42.505278
2017,201868,Ciudad de Neuquén,Argentina,-38.952444,-68.064139
2018,201557,Itajaí,Brazil,-26.904942,-48.658161
2019,201466,Phitsanulok,Thailand,16.821124,100.265852
2020,201373,Charleroi,Belgium,50.41081,4.444643
2021,201332,Montgomery,USA,32.3463,-86.2686
2022,201186,Gliwice,Poland,50.294492,18.67138
2023,201183,İskenderun,Turkey,36.5817,36.165
2024,201175,Moreno Valley,USA,33.9233,-117.2057
2025,201096,Kuito,Angola,-12.39,16.94
2026,200958,al-Chardsch,Saudi-Arabia,24.633333,46.716667
2027,200958,Khoy,Iran,38.558147,44.994474
2028,200883,Yamoussoukro,Côte d'Ivoire,"6,823","-5,276"
2029,200772,Talisay,Philippines,10.243889,123.833333
2030,200746,Nandyal,India,15.478569,78.483093
2031,200545,Sabadell,Spain,41.546275,2.108613
2032,200538,Kishiwada,Japan,34.46027,135.378081
2033,200524,Jayapura,Indonesia,-2.533,140.717
2034,200506,Morena,India,26.5,78
2035,200481,Saveh,Iran,35.018452,50.33109
2036,200327,Shreveport,USA,32.467,-93.7927
2037,200315,Tottori,Japan,35.494317,134.225368
2038,200271,Burgas,Bulgaria,42.504793,27.462636
2039,200059,Podolsk,Russia,55.431245,37.545765
2040,199963,Aurora,USA,41.7635,-88.2901
2041,199817,Terrassa,Spain,41.563211,2.008875
2042,199791,Bojnurd,Iran,37.470206,57.314335
2043,199766,Yonkers,USA,40.9459,-73.8674
2044,199750,Sobral,Brazil,-3.678992,-40.358491
2045,199662,Maradi,Niger,"13,497","7,112"
2046,199627,Banjarbaru,Indonesia,-3.490555,114.833009
2047,199374,Kōfu,Japan,35.66716,138.568993
2048,199303,Coquimbo,Chile,-29.9533,-71.3436
2049,199219,Bytom,Poland,50.348382,18.915718
2050,199154,Meycauayan,Philippines,14.749886,120.973929
2051,199057,Sibu,Malaysia,2.287284,111.830535
2052,198841,Odawara,Japan,35.25642,139.154904
2053,198836,Osmaniye,Turkey,37.06805,36.261589
2054,198819,Móstoles,Spain,40.323213,-3.867629
2055,198750,Pamplona,Spain,42.812526,-1.645775
2056,198413,Rio Claro,Brazil,-22.313108,-47.698613
2057,198383,Cabo de Santo Agostinho,Brazil,-8.345419,-34.956222
2058,198285,Bahir Dar,Ethiopia,11.58,37.39
2059,198100,Akron,USA,41.0805,-81.5214
2060,197869,Sullana,Peru,-4.903638,-80.686432
2061,197735,Sadiqabad,Pakistan,28.292432,70.118416
2062,197662,Bhiwani,India,28.799045,76.133511
2063,197575,Huntington Beach,USA,33.6906,-118.0093
2064,197551,Thanh Hóa,Vietnam,20.129128,105.313118
2065,197450,Kokand,Uzbekistan,40.528611,70.9425
2066,197449,Tocuyito,Venezuela,10.10686,-68.081567
2067,197437,Suzuka,Japan,34.845626,136.590099
2068,197398,Abomey,Benin,"7,173","1,999"
2069,197392,Kramatorsk,Ukraine,48.7248,37.5462
2070,197382,Porbandar,India,21.641707,69.629265
2071,197369,Palakkad,India,10.78673,76.654793
2072,197359,Rybinsk,Russia,58.05,38.833333
2073,197357,Little Rock,USA,34.7254,-92.3586
2074,197351,Anand,India,22.556,72.951
2075,197350,Augusta,USA,33.3655,-82.0734
2076,197307,Dodoma,Tanzania,-6.15,35.78
2077,197216,Ciudad Madero,Mexico,24.26694,-98.836275
2078,197211,Purnia,India,25.783333,87.466667
2079,197165,Subang Jaya,Malaysia,3.081213,101.584411
2080,196918,Balakovo,Russia,52.033333,47.783333
2081,196913,Be'er Sheva,Israel,31.252973,34.791462
2082,196800,Kutaisi,Georgia,42.25,42.7
2083,196621,Loum,Cameroon,4.71,9.73
2084,196524,Parakou,Benin,"9,340","2,627"
2085,196429,Amarillo,USA,35.1978,-101.8287
2086,196305,Obuasi,Ghana,"6,208","-1,683"
2087,196150,Geneva,Switzerland,46.198392,6.142296
2088,196050,Qaem shahr,Iran,36.451048,52.881653
2089,196021,Glendale,USA,34.1814,-118.2458
2090,195875,Matsue,Japan,35.464077,133.063857
2091,195844,Hitachi,Japan,36.591924,140.661697
2092,195733,Hebron,Palestine,31.532569,35.099826
2093,195675,Myingyan,Myanmar,"21,46","95,39"
2094,195620,Passo Fundo,Brazil,-28.562736,-51.979524
2095,195363,Baharampur,India,22.764215,88.291121
2096,195296,San-Pedro,Côte d'Ivoire,"4,747","-6,633"
2097,195222,Bushehr,Iran,28.923384,50.820314
2098,195104,Yuzhno-Sakhalinsk,Russia,46.966667,142.733333
2099,194976,Dosquebradas,Colombia,4.8501,-75.66591
2100,194919,Dudley,United Kingdom,52.512255,-2.081112
2101,194899,Mobile,USA,30.6684,-88.1002
2102,194532,Monywa,Myanmar,"22,11","95,13"
2103,194488,Itami,Japan,34.771677,135.421006
2104,194461,Tébessa,Algeria,35.4,8.116667
2105,194313,Tarija,Bolivia,-21.533333,-64.733333
2106,194094,Petropavlovsk (Severo- Kazakhstanskaya oblast),Kazakhstan,54.873221,69.150548
2107,194087,Kassel,Germany,51.3090209,9.4762981
2108,194009,Guacara,Venezuela,10.235556,-67.885
2109,193983,Al Khor,Qatar,25.680408,51.49685
2110,193931,Sohag,Egypt,26.559074,31.695671
2111,193629,Mutare,Zimbabwe,-18.966667,32.633333
2112,193563,DILI,Timor-Leste,-8.55,125.566667
2113,193370,Tarakan,Indonesia,3.303628,117.62428
2114,193350,Nishitōkyō,Japan,35.743565,139.565836
2115,193302,Almere,Netherlands,52.350785,5.264702
2116,193240,Tall Afar,Iraq,36.374167,42.45
2117,193212,Zabrze,Poland,50.324928,18.785719
2118,193127,Groningen,Netherlands,53.219384,6.566502
2119,193093,Kırıkkale,Turkey,39.846821,33.515251
2120,192756,Regina,Canada,50.454722,-104.606667
2121,192294,Grand Rapids,USA,42.9612,-85.6556
2122,192008,Yamaguchi,Japan,34.172677,131.480646
2123,191826,al-Tuqba,Saudi-Arabia,26.284624,50.192229
2124,191764,Barrancabermeja,Colombia,7.059715,-73.873798
2125,191662,Araçatuba,Brazil,-21.208458,-50.44092
2126,191619,Georgetown,Malaysia,5.414921,100.329761
2127,191588,Qarchak,Iran,35.440406,51.57113
2128,191297,Uji,Japan,34.891221,135.805123
2129,191218,San Andres de Tumaco,Colombia,1.809852,-78.769178
2130,191200,Ormoc,Philippines,11.005,124.608889
2131,191180,Salt Lake City,USA,40.7785,-111.9314
2132,191139,Luziânia,Brazil,-16.262901,-47.892702
2133,190708,Netanya,Israel,32.321458,34.853196
2134,190513,Severodvinsk,Russia,64.568056,39.831667
2135,190420,Shah Alam,Malaysia,3.073281,101.518461
2136,190184,Batu,Indonesia,-7.8671,112.5239
2137,190064,Altay,China,47.8445524,88.1343413
2138,190000,Yenagoa,Nigeria,"4,941","6,358"
2139,189863,Newcastle upon Tyne,United Kingdom,54.978252,-1.61778
2140,189660,Hurghada,Egypt,27.257896,33.811607
2141,189502,Ussuriisk,Russia,43.8,131.966667
2142,189474,Northampton,United Kingdom,52.240477,-0.902656
2143,189453,San Pablo de las Salinas,Mexico,19.432608,-99.133208
2144,189233,Santa Bárbara d'Oeste,Brazil,-22.763025,-47.414732
2145,189072,Muene-Ditu,Democratic Republic of the Congo,-7,23.45
2146,188986,Burewala,Pakistan,30.163591,72.68044
2147,188968,Linz,Austria,48.30694,14.28583
2148,188863,Bạc Liêu,Vietnam,9.251556,105.513647
2149,188430,Yanbu’ al-Bahr,Saudi-Arabia,24.034449,38.16648
2150,188337,Aydın,Turkey,37.848056,27.845278
2151,188295,Seleyang Baru,Malaysia,3.254692,101.653636
2152,188278,Morvi,India,22.81199,70.823619
2153,188013,Lauro de Freitas,Brazil,-12.896602,-38.321842
2154,188003,Cartagena,Spain,37.625683,-0.996584
2155,187711,Higashihiroshima,Japan,34.389035,132.759762
2156,187567,Brescia,Italy,45.541553,10.211802
2157,187442,Klaipėda,Lithuania,55.703295,21.144279
2158,187405,Hải Dương,Vietnam,20.938596,106.320686
2159,187251,Chilpancingo,Mexico,17.573262,-99.519875
2160,187185,Orai,India,25.98,79.47
2161,187106,Marawi,Philippines,8,124.3
2162,187098,Jessore,Bangladesh,23.1666228,89.1986251
2163,187087,Jerez de la Frontera,Spain,36.685006,-6.126074
2164,187056,Portsmouth,United Kingdom,50.816667,-1.083333
2165,186895,Castanhal,Brazil,-1.290856,-47.924665
2166,186852,Pagadian,Philippines,7.839703,123.434344
2167,186525,El Oued,Algeria,33.37134,6.847968
2168,186462,Singkawang,Indonesia,0.91038,109.021544
2169,186460,Korolev (Moskovskaya oblast),Russia,55.916667,37.816667
2170,186411,Tallahassee,USA,30.4551,-84.2534
2171,186262,Pasuruan,Indonesia,-7.639617,112.90666
2172,186254,Huntsville,USA,34.7843,-86.539
2173,186241,Bahraich,India,27.58,81.6
2174,186000,Thái Bình,Vietnam,20.446347,106.336583
2175,185996,Hagen,Germany,51.3417569,7.48552851667
2176,185937,Podgorica,Montenegro,42.441286,19.262892
2177,185925,Sikar,India,27.6094,75.139911
2178,185925,San Francisco de Macoris,Dominican Republic,19.3,-70.25
2179,185895,Vellore,India,12.916517,79.132499
2180,185865,Hirosaki,Japan,40.596827,140.447504
2181,185829,Kodaira,Japan,35.737024,139.488294
2182,185705,Ternate,Indonesia,0.789961,127.373228
2183,185623,Sirjan,Iran,29.458668,55.671405
2184,185574,Liège,Belgium,50.632557,5.579666
2185,185543,Luton,United Kingdom,51.878671,-0.420026
2186,185242,Poza Rica,Mexico,20.522203,-97.444464
2187,185204,Mytishchi,Russia,55.919847,37.765499
2188,185190,Singrauli,India,24.202,82.666
2189,184940,Angra dos Reis,Brazil,-22.98839,-44.305689
2190,184836,Preston,United Kingdom,53.763201,-2.70309
2191,184661,Santander,Spain,43.462306,-3.80998
2192,184655,Yachiyo,Japan,35.739883,140.104286
2193,184506,Milton Keynes,United Kingdom,52.040622,-0.759417
2194,184470,Holon,Israel,32.015833,34.787384
2195,184460,Nova Friburgo,Brazil,-22.287002,-42.541809
2196,184252,Khammam,India,17.247253,80.151445
2197,184239,Kota Sorong,Indonesia,-0.866667,131.25
2198,184133,Mahesana,India,23.587961,72.369325
2199,184105,Silchar,India,24.833271,92.778905
2200,184000,Ughelli,Nigeria,"5,509","6,025"
2201,183859,6th of October City,Egypt,29.976316,30.948192
2202,183656,Limassol,Cyprus,34.70713,33.022617
2203,183549,Kabinda,Democratic Republic of the Congo,-6.14,24.48
2204,183383,Sambalpur,India,21.466872,83.981166
2205,183372,Grand Prairie,USA,32.6842,-97.021
2206,183352,Parauapebas,Brazil,-6.08193,-49.880354
2207,183270,Knoxville,USA,35.9709,-83.9465
2208,183269,Saint-Louis,Senegal,"16,016","-16,490"
2209,183037,Fergana,Uzbekistan,40.386389,71.786389
2210,182903,Skikda,Algeria,36.866667,6.9
2211,182800,Portmore,Jamaica,17.949994,-76.879921
2212,182767,Moca,Dominican Republic,19.383333,-70.516667
2213,182563,Godoy Cruz,Argentina,-32.917782,-68.832092
2214,182563,Las Heras,Argentina,-32.849121,-68.81562
2215,182544,Worcester,USA,42.2695,-71.8078
2216,182544,Ferraz de Vasconcelos,Brazil,-23.520226,-46.344308
2217,182526,Águas Lindas de Goiás,Brazil,-15.736026,-48.255861
2218,182350,Ilhéus,Brazil,-14.818191,-39.033922
2219,182263,Kushiro,Japan,42.996045,144.466032
2220,182201,Legazpi,Philippines,13.139062,123.7438
2221,182020,Newport News,USA,37.076,-76.5217
2222,181900,Iquique,Chile,-20.2167,-70.142223
2223,181860,Brownsville,USA,26.0183,-97.4538
2224,181702,Donostia,Spain,43.318334,-1.981231
2225,181556,Valencia,Philippines,7.9,125.083333
2226,181418,Tunja,Colombia,5.539982,-73.345634
2227,181260,Overland Park,USA,38.889,-94.6906
2228,181210,Tilburg,Netherlands,51.560596,5.091914
2229,181100,Miskolc,Hungary,48.096363,20.762386
2230,180797,Mitaka,Japan,35.702708,139.560831
2231,180702,Petropavlovsk-Kamchatsky,Russia,53.016667,158.65
2232,180617,Loja,Ecuador,-3.983333,-79.2
2233,180600,Mukdahan,Thailand,16.569572,104.523121
2234,180454,Shibin El Kom,Egypt,30.560456,31.007948
2235,180414,Uşak,Turkey,38.682301,29.40819
2236,180353,Reggio Calabria,Italy,38.111301,15.647291
2237,180180,Antsirabe,Madagascar,-19.866667,47.033333
2238,180000,Waw,Sudan,7.7,28
2239,179992,Reims,France,49.258329,4.031696
2240,179937,Amadora,Portugal,38.75776,-9.224547
2241,179755,Kitale,Kenya,1.04,35
2242,179745,Santa Teresa del Tuy,Venezuela,10.27085,-66.70412
2243,179735,Fuenlabrada,Spain,40.290206,-3.803548
2244,179697,Barra Mansa,Brazil,-22.54848,-44.170862
2245,179689,Geelong,Australia,-38.148544,144.361348
2246,179602,Alcalá de Henares,Spain,40.481979,-3.363542
2247,179590,Santa Clarita,USA,34.4049,-118.5047
2248,179526,Taunggyi,Myanmar,"20,78","97,04"
2249,179482,Hino,Japan,35.679765,139.412094
2250,179352,Izumi,Japan,34.480026,135.428073
2251,179274,Kragujevac,Serbia,44.012793,20.911423
2252,178965,Takaoka,Japan,36.751218,137.026517
2253,178915,Tiaret,Algeria,35.367355,1.322032
2254,178884,Lyubertsy,Russia,55.686462,37.898155
2255,178846,Turku,Finland,60.451813,22.26663
2256,178538,Ambato,Ecuador,-1.241667,-78.619722
2257,178526,Vila Nova de Gaia,Portugal,41.123876,-8.611785
2258,178517,San Fernando de Apure,Venezuela,7.894,-67.473
2259,178363,Norilsk,Russia,69.333333,88.216667
2260,178205,Syzran,Russia,53.166667,48.466667
2261,178192,Split,Croatia,43.508132,16.440193
2262,178148,Padang Sidempuan,Indonesia,1.378611,99.272222
2263,178021,Trondheim,Norway,63.430515,10.395053
2264,178020,Birjand,Iran,32.864904,59.226247
2265,178000,Dutse,Nigeria,"11,712","9,360"
2266,177994,Providence,USA,41.8231,-71.4188
2267,177971,Botshabelo,South Africa,-29.233056,26.733056
2268,177944,Tuy Hòa,Vietnam,13.0822,109.3162
2269,177798,Āwassa,Ethiopia,7.06,38.48
2270,177658,Unnao,India,26.539345,80.48782
2271,177588,Baní,Dominican Republic,18.29,-70.33
2272,177563,Moratuwa,Sri Lanka,6.788071,79.891281
2273,177219,Bielsko-Biała,Poland,49.822377,19.058384
2274,177209,Hugli-Chinsurah,India,22.9,88.39
2275,177201,Saarbrücken,Germany,49.2343618,6.9963794
2276,177169,Benguela,Angola,-12.58,13.4
2277,177087,Bacău,Romania,46.583333,26.916667
2278,177011,Prachuap Khiri Khan,Thailand,11.816667,99.8
2279,177009,Salmiya,Kuwait,29.335294,48.071561
2280,177000,Owo,Nigeria,"7,200","5,581"
2281,176973,Guarapuava,Brazil,-25.364621,-51.47578
2282,176909,MANAMA,Bahrain,26.216667,50.583333
2283,176851,Split,Croatia,43.508132,16.440193
2284,176713,Kumilla,Bangladesh,23.4601447,91.1812401
2285,176525,Mangaung,South Africa,-29.116667,26.216667
2286,176504,Aksaray,Turkey,38.36869,34.03698
2287,176370,Ube,Japan,34.00303,131.221733
2288,176349,Việt Trì,Vietnam,21.322609,105.399935
2289,176139,Béjaïa,Algeria,36.75089,5.056733
2290,176048,Hamm,Germany,51.6615566,7.81666112944
2291,176046,Anjō,Japan,34.959986,137.08716
2292,176000,Ikare,Nigeria,"7,537","5,778"
2293,175675,Phetchaburi,Thailand,12.964922,99.642588
2294,175670,Gregorio de Laferrere,Argentina,-34.749748,-58.584591
2295,175639,Tachikawa,Japan,35.714069,139.408007
2296,175502,Modena,Italy,44.648837,10.920087
2297,175497,Le Havre,France,49.49437,0.107929
2298,175455,Jacobabad,Pakistan,28.281989,68.437904
2299,175178,Zlatoust,Russia,55.166667,59.666667
2300,175140,Garden Grove,USA,33.7788,-117.9605
2301,175103,San Carlos,Philippines,15.928056,120.348889
2302,175047,Raiganj,India,25.61853,88.125584
2303,175000,Yola,Nigeria,"9,196","12,495"
2304,174974,Nossa Senhora do Socorro,Brazil,-10.856698,-37.08132
2305,174931,Naga,Philippines,13.621775,123.194824
2306,174619,Miri,Malaysia,4.399493,113.991383
2307,174589,Isiro,Democratic Republic of the Congo,2.77,27.62
2308,174493,Kamensk-Uralsky,Russia,56.4,61.933333
2309,174472,Lubuklinggau,Indonesia,-3.296667,102.861667
2310,174436,Leganés,Spain,40.331951,-3.768655
2311,174433,Banda Aceh,Indonesia,5.55,95.316667
2312,174402,Temirtau,Kazakhstan,50.050961,72.966074
2313,174402,Phusro,India,23.762264,86.002069
2314,174364,Panabo,Philippines,7.308707,125.684118
2315,174355,Adityapur,India,22.79077,86.166118
2316,174230,Carúpano,Venezuela,10.672222,-63.240278
2317,174164,Alappuzha,India,9.498067,76.338848
2318,174139,Muridike,Pakistan,31.816091,74.252963
2319,174080,Ayacucho,Peru,-13.935963,-74.030012
2320,174047,Norwich,United Kingdom,52.630886,1.297355
2321,173960,Basel,Switzerland,47.567442,7.597551
2322,173936,Pilsen,Czech Republic,49.738431,13.373637
2323,173922,Sóc Trăng,Vietnam,9.600369,105.959954
2324,173837,Bitung,Indonesia,1.132181,124.630337
2325,173761,Tomakomai,Japan,42.639784,141.596773
2326,173625,Korhogo,Côte d'Ivoire,"9,457","-5,632"
2327,173588,Kamakura,Japan,35.319031,139.550703
2328,173531,Tlemcen,Algeria,34.882776,-1.31667
2329,173366,Chattanooga,USA,35.0665,-85.2471
2330,173350,Olsztyn,Poland,53.778422,20.480119
2331,173100,Afyonkarahisar,Turkey,38.754167,30.540278
2332,173000,Gwagwalada,Nigeria,"8,948","7,076"
2333,172919,Chicoloapan de Juárez,Mexico,19.432608,-99.133208
2334,172794,Oceanside,USA,33.2246,-117.3062
2335,172778,Calbayog,Philippines,12.066667,124.6
2336,172728,Carolina,Puerto Rico,18.380782,-65.957387
2337,172638,Jackson,USA,32.3158,-90.2128
2338,172583,Iwata,Japan,34.663979,137.866468
2339,172499,Prato,Italy,43.877705,11.102228
2340,172402,São José de Ribamar,Brazil,-2.563179,-44.055709
2341,172389,Fort Lauderdale,USA,26.1413,-80.1439
2342,172339,Muzaffargarh,Pakistan,30.070278,71.193333
2343,172275,Phetchabun,Thailand,16.301669,101.11928
2344,172213,Ilam,Iran,33.6375,46.422778
2345,172137,Saint-Paul,Réunion,-21.014047,55.269527
2346,172110,Castellon de la Plana,Spain,39.986356,-0.051325
2347,171990,Santa Rosa,USA,38.4468,-122.7061
2348,171932,Ibirité,Brazil,-20.023437,-44.060349
2349,171916,Chincha Alta,Peru,-13.42553,-76.136711
2350,171824,La Victoria,Venezuela,10.227778,-67.333611
2351,171824,Townsville,Australia,-19.257622,146.817879
2352,171773,Pointe-à-Pitre,Guadeloupe,16.2411,-61.5331
2353,171482,Teresópolis,Brazil,-22.40964,-42.968229
2354,171472,Sakura,Japan,35.719209,140.229634
2355,171386,Rancho Cucamonga,USA,34.1233,-117.5642
2356,171284,Alexandra,South Africa,-26.103833,28.096167
2357,171282,Lambaré,Paraguay,-25.345815,-57.60991
2358,171260,Saint-Étienne,France,45.439695,4.387178
2359,171200,Charikar,Afghanistan,35.013056,69.168889
2360,171081,Novocherkassk,Russia,47.416667,40.083333
2361,171056,Chimoio,Mozambique,-19.116667,33.45
2362,171016,Port St. Lucie,USA,27.281,-80.3838
2363,170994,Walsall,United Kingdom,52.586214,-1.982919
2364,170986,Imabari,Japan,34.064167,132.993655
2365,170964,Madiun,Indonesia,-7.62386,111.534906
2366,170931,Dawei,Myanmar,"14,09","98,20"
2367,170771,Girón,Colombia,7.13011,-73.12569
2368,170751,Huánuco,Peru,-9.929845,-76.243265
2369,170715,Piraeus,Greece,37.964,23.632367
2370,170600,Bukand,Iran,36.521111,46.208889
2371,170576,Braga,Portugal,41.545449,-8.426507
2372,170473,Mesquita,Brazil,-22.787465,-43.413867
2373,170426,Bahadurgarh,India,28.68,76.92
2374,170332,Salatiga,Indonesia,-7.33683,110.498817
2375,170327,Odense,Denmark,55.403756,10.40237
2376,170263,Baranovichi,Belarus,53.125574,26.009168
2377,170189,Volgodonsk,Russia,47.506047,42.179434
2378,170008,Machilipatnam,India,16.17,81.13
2379,169927,Ouargla,Algeria,31.95,5.316667
2380,169571,Matsusaka,Japan,34.57796,136.52762
2381,169482,Kumbo,Cameroon,6.21,10.69
2382,169466,Ciudad del Carmen,Mexico,21.877165,-102.315353
2383,169384,Miyakonojō,Japan,31.736361,131.074637
2384,169333,Rae Bareli,India,26.23,81.25
2385,169201,Hadano,Japan,35.370175,139.225868
2386,169013,Jalpaiguri,India,26.52,88.73
2387,169000,El-Aaiún,Western Sahara,27.125287,-13.1625
2388,168880,Khan Yunis,Palestine,31.349977,34.299682
2389,168729,Bharuch,India,21.705136,72.995875
2390,168720,Chalco de Díaz Covarrubias,Mexico,19.261394,-98.891943
2391,168655,Abakan,Russia,53.716667,91.416667
2392,168518,Edéa,Cameroon,3.8,10.13
2393,168485,Pathankot,India,32.264338,75.642112
2394,168443,Hoshiarpur,India,31.53,75.92
2395,168228,Tempe,USA,33.3884,-111.9318
2396,168188,Obihiro,Japan,42.918006,143.202064
2397,167986,Baramula,India,34.19905,74.34995
2398,167962,Burgos,Spain,42.343993,-3.696906
2399,167960,Kigoma,Tanzania,-4.89,29.65
2400,167958,Tanjung Pinang,Indonesia,-3.784245,103.627589
2401,167895,Apartadó,Colombia,7.817427,-76.717665
2402,167850,Samarra,Iraq,34.192537,43.886423
2403,167666,Kabankalan,Philippines,9.983333,122.816667
2404,167555,Berazategui,Argentina,-34.762001,-58.211296
2405,167527,Bournemouth,United Kingdom,50.719164,-1.880769
2406,167500,Ontario,USA,34.0395,-117.6088
2407,167451,Bo,Sierra Leone,"7,950","-11,740"
2408,167419,İnegöl,Turkey,40.081619,29.514469
2409,167405,Vancouver,USA,45.6372,-122.5965
2410,167281,Maikop,Russia,44.6,40.083333
2411,167176,Araguaína,Brazil,-7.203917,-48.224726
2412,166893,Piteşti,Romania,44.860556,24.867778
2413,166782,Sukhothai,Thailand,17.005557,99.826371
2414,166640,Mülheim an der Ruhr,Germany,51.41124185,6.8807856226
2415,166634,Barrie,Canada,44.389356,-79.690332
2416,166505,Francisco Morato,Brazil,-20.529318,-47.388718
2417,166443,Nijmegen,Netherlands,51.812563,5.837226
2418,166420,Jhelam,Pakistan,32.940548,73.727629
2419,166419,Tân An,Vietnam,10.53301,106.405254
2420,166344,Adoni,India,15.632223,77.272837
2421,166342,Florencia,Colombia,1.590463,-75.566027
2422,166284,Bene Beraq,Israel,32.084932,34.835226
2423,166225,Jind,India,29.316667,76.316667
2424,166205,Miass,Russia,55,60.1
2425,166087,Cabudare,Venezuela,10.033056,-69.263333
2426,166003,Arad,Romania,46.166667,21.316667
2427,165984,Gueckedou,Guinea,"8,564","-10,131"
2428,165831,Cape Coral,USA,26.6431,-81.9973
2429,165799,al-Chubar,Saudi-Arabia,26.272319,50.206611
2430,165511,Itu,Brazil,-23.260225,-47.300285
2431,165420,Cianjur,Indonesia,-6.817253,107.130729
2432,165363,Tonk,India,26.17,75.78
2433,165346,St. John's,Canada,47.560541,-52.712831
2434,165327,Itapecerica da Serra,Brazil,-23.690045,-46.856312
2435,165241,Béchar,Algeria,31.618249,-2.214323
2436,165220,Fianarantsoa,Madagascar,-21.453611,47.085833
2437,165206,González Catán,Argentina,-34.76272,-58.63008
2438,165131,Dinajpur,Bangladesh,25.6260712,88.6346228
2439,165130,Quilpué,Chile,-33.049725,-71.431091
2440,165072,Tala/Kangundo,Kenya,-1.29,37.34
